Position_ID,Department,Position_Title,Designation,Skill_ID,Skill_Name,Skill_Category,Requirement_Type,Mandatory_Flag,Minimum_Proficiency_Level,Minimum_Skill_Score,Skill_Weight_pct,Department_ID,Business_Unit,Organizational_Unit_ID,Data_As_Of_Date
POS-388,Training & Development,Training Coordinator,Training Coordinator,S061,Training Needs Analysis,Learning,Required,Yes,2,69,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-388,Training & Development,Training Coordinator,Training Coordinator,S062,Curriculum Design,Learning,Required,Yes,2,69,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-388,Training & Development,Training Coordinator,Training Coordinator,S063,Facilitation,Learning,Required,Yes,2,69,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-388,Training & Development,Training Coordinator,Training Coordinator,S064,Learning Evaluation,Learning,Required,No,2,69,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-388,Training & Development,Training Coordinator,Training Coordinator,S065,Learning Management Systems,Learning,Preferred,No,2,69,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-389,Training & Development,Training Coordinator,Training Coordinator,S061,Training Needs Analysis,Learning,Required,Yes,2,69,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-389,Training & Development,Training Coordinator,Training Coordinator,S062,Curriculum Design,Learning,Required,Yes,2,69,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-389,Training & Development,Training Coordinator,Training Coordinator,S063,Facilitation,Learning,Required,Yes,2,69,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-389,Training & Development,Training Coordinator,Training Coordinator,S064,Learning Evaluation,Learning,Required,No,2,69,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-389,Training & Development,Training Coordinator,Training Coordinator,S065,Learning Management Systems,Learning,Preferred,No,2,69,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-390,Training & Development,Training Coordinator,Training Coordinator,S061,Training Needs Analysis,Learning,Required,Yes,2,69,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-390,Training & Development,Training Coordinator,Training Coordinator,S062,Curriculum Design,Learning,Required,Yes,2,69,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-390,Training & Development,Training Coordinator,Training Coordinator,S063,Facilitation,Learning,Required,Yes,2,69,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-390,Training & Development,Training Coordinator,Training Coordinator,S064,Learning Evaluation,Learning,Required,No,2,69,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-390,Training & Development,Training Coordinator,Training Coordinator,S065,Learning Management Systems,Learning,Preferred,No,2,69,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-391,Training & Development,Training Coordinator,Training Coordinator,S061,Training Needs Analysis,Learning,Required,Yes,2,69,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-391,Training & Development,Training Coordinator,Training Coordinator,S062,Curriculum Design,Learning,Required,Yes,2,69,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-391,Training & Development,Training Coordinator,Training Coordinator,S063,Facilitation,Learning,Required,Yes,2,69,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-391,Training & Development,Training Coordinator,Training Coordinator,S064,Learning Evaluation,Learning,Required,No,2,69,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-391,Training & Development,Training Coordinator,Training Coordinator,S065,Learning Management Systems,Learning,Preferred,No,2,69,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-392,Training & Development,Training Coordinator,Training Coordinator,S061,Training Needs Analysis,Learning,Required,Yes,2,69,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-392,Training & Development,Training Coordinator,Training Coordinator,S062,Curriculum Design,Learning,Required,Yes,2,69,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-392,Training & Development,Training Coordinator,Training Coordinator,S063,Facilitation,Learning,Required,Yes,2,69,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-392,Training & Development,Training Coordinator,Training Coordinator,S064,Learning Evaluation,Learning,Required,No,2,69,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-392,Training & Development,Training Coordinator,Training Coordinator,S065,Learning Management Systems,Learning,Preferred,No,2,69,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-393,Training & Development,Training Coordinator,Training Coordinator,S061,Training Needs Analysis,Learning,Required,Yes,2,69,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-393,Training & Development,Training Coordinator,Training Coordinator,S062,Curriculum Design,Learning,Required,Yes,2,69,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-393,Training & Development,Training Coordinator,Training Coordinator,S063,Facilitation,Learning,Required,Yes,2,69,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-393,Training & Development,Training Coordinator,Training Coordinator,S064,Learning Evaluation,Learning,Required,No,2,69,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-393,Training & Development,Training Coordinator,Training Coordinator,S065,Learning Management Systems,Learning,Preferred,No,2,69,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-394,Training & Development,Training Intern,Training Intern,S061,Training Needs Analysis,Learning,Required,Yes,1,62,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-394,Training & Development,Training Intern,Training Intern,S062,Curriculum Design,Learning,Required,Yes,1,62,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-394,Training & Development,Training Intern,Training Intern,S063,Facilitation,Learning,Required,Yes,1,62,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-394,Training & Development,Training Intern,Training Intern,S064,Learning Evaluation,Learning,Required,No,1,62,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-394,Training & Development,Training Intern,Training Intern,S065,Learning Management Systems,Learning,Preferred,No,1,62,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,2026-08-01
POS-395,Training & Development,Training Intern,Training Intern,S061,Training Needs Analysis,Learning,Required,Yes,1,62,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-395,Training & Development,Training Intern,Training Intern,S062,Curriculum Design,Learning,Required,Yes,1,62,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-395,Training & Development,Training Intern,Training Intern,S063,Facilitation,Learning,Required,Yes,1,62,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-395,Training & Development,Training Intern,Training Intern,S064,Learning Evaluation,Learning,Required,No,1,62,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-395,Training & Development,Training Intern,Training Intern,S065,Learning Management Systems,Learning,Preferred,No,1,62,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,2026-08-01
POS-396,Training & Development,Training Intern,Training Intern,S061,Training Needs Analysis,Learning,Required,Yes,1,62,25,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-396,Training & Development,Training Intern,Training Intern,S062,Curriculum Design,Learning,Required,Yes,1,62,22,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-396,Training & Development,Training Intern,Training Intern,S063,Facilitation,Learning,Required,Yes,1,62,20,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-396,Training & Development,Training Intern,Training Intern,S064,Learning Evaluation,Learning,Required,No,1,62,18,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
POS-396,Training & Development,Training Intern,Training Intern,S065,Learning Management Systems,Learning,Preferred,No,1,62,15,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,2026-08-01
EXEC-ADM-HEAD,Administration & Facilities,Head of Administration and Facilities,Head of Administration and Facilities,S066,Office Administration,Administration,Required,Yes,4,83,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
EXEC-ADM-HEAD,Administration & Facilities,Head of Administration and Facilities,Head of Administration and Facilities,S067,Facilities Management,Administration,Required,Yes,4,83,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
EXEC-ADM-HEAD,Administration & Facilities,Head of Administration and Facilities,Head of Administration and Facilities,S068,Vendor Coordination,Administration,Required,Yes,4,83,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
EXEC-ADM-HEAD,Administration & Facilities,Head of Administration and Facilities,Head of Administration and Facilities,S069,Asset Management,Administration,Required,No,4,83,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
EXEC-ADM-HEAD,Administration & Facilities,Head of Administration and Facilities,Head of Administration and Facilities,S070,Records Management,Administration,Preferred,No,4,83,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-397,Administration & Facilities,Administration Manager,Administration Manager,S066,Office Administration,Administration,Required,Yes,4,83,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-397,Administration & Facilities,Administration Manager,Administration Manager,S067,Facilities Management,Administration,Required,Yes,4,83,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-397,Administration & Facilities,Administration Manager,Administration Manager,S068,Vendor Coordination,Administration,Required,Yes,4,83,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-397,Administration & Facilities,Administration Manager,Administration Manager,S069,Asset Management,Administration,Required,No,4,83,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-397,Administration & Facilities,Administration Manager,Administration Manager,S070,Records Management,Administration,Preferred,No,4,83,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-398,Administration & Facilities,Administration Manager,Administration Manager,S066,Office Administration,Administration,Required,Yes,4,83,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-398,Administration & Facilities,Administration Manager,Administration Manager,S067,Facilities Management,Administration,Required,Yes,4,83,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-398,Administration & Facilities,Administration Manager,Administration Manager,S068,Vendor Coordination,Administration,Required,Yes,4,83,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-398,Administration & Facilities,Administration Manager,Administration Manager,S069,Asset Management,Administration,Required,No,4,83,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-398,Administration & Facilities,Administration Manager,Administration Manager,S070,Records Management,Administration,Preferred,No,4,83,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-399,Administration & Facilities,Administration Manager,Administration Manager,S066,Office Administration,Administration,Required,Yes,4,83,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-399,Administration & Facilities,Administration Manager,Administration Manager,S067,Facilities Management,Administration,Required,Yes,4,83,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-399,Administration & Facilities,Administration Manager,Administration Manager,S068,Vendor Coordination,Administration,Required,Yes,4,83,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-399,Administration & Facilities,Administration Manager,Administration Manager,S069,Asset Management,Administration,Required,No,4,83,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-399,Administration & Facilities,Administration Manager,Administration Manager,S070,Records Management,Administration,Preferred,No,4,83,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-400,Administration & Facilities,Administration Manager,Administration Manager,S066,Office Administration,Administration,Required,Yes,4,83,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-400,Administration & Facilities,Administration Manager,Administration Manager,S067,Facilities Management,Administration,Required,Yes,4,83,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-400,Administration & Facilities,Administration Manager,Administration Manager,S068,Vendor Coordination,Administration,Required,Yes,4,83,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-400,Administration & Facilities,Administration Manager,Administration Manager,S069,Asset Management,Administration,Required,No,4,83,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-400,Administration & Facilities,Administration Manager,Administration Manager,S070,Records Management,Administration,Preferred,No,4,83,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-401,Administration & Facilities,Administration Manager,Administration Manager,S066,Office Administration,Administration,Required,Yes,4,83,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-401,Administration & Facilities,Administration Manager,Administration Manager,S067,Facilities Management,Administration,Required,Yes,4,83,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-401,Administration & Facilities,Administration Manager,Administration Manager,S068,Vendor Coordination,Administration,Required,Yes,4,83,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-401,Administration & Facilities,Administration Manager,Administration Manager,S069,Asset Management,Administration,Required,No,4,83,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-401,Administration & Facilities,Administration Manager,Administration Manager,S070,Records Management,Administration,Preferred,No,4,83,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-402,Administration & Facilities,Administration Manager,Administration Manager,S066,Office Administration,Administration,Required,Yes,4,83,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-402,Administration & Facilities,Administration Manager,Administration Manager,S067,Facilities Management,Administration,Required,Yes,4,83,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-402,Administration & Facilities,Administration Manager,Administration Manager,S068,Vendor Coordination,Administration,Required,Yes,4,83,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-402,Administration & Facilities,Administration Manager,Administration Manager,S069,Asset Management,Administration,Required,No,4,83,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-402,Administration & Facilities,Administration Manager,Administration Manager,S070,Records Management,Administration,Preferred,No,4,83,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,2026-08-01
POS-403,Administration & Facilities,Senior Administration Officer,Senior Administration Officer,S066,Office Administration,Administration,Required,Yes,3,76,25,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,2026-08-01
POS-403,Administration & Facilities,Senior Administration Officer,Senior Administration Officer,S067,Facilities Management,Administration,Required,Yes,3,76,22,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,2026-08-01
POS-403,Administration & Facilities,Senior Administration Officer,Senior Administration Officer,S068,Vendor Coordination,Administration,Required,Yes,3,76,20,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,2026-08-01
POS-403,Administration & Facilities,Senior Administration Officer,Senior Administration Officer,S069,Asset Management,Administration,Required,No,3,76,18,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,2026-08-01
POS-403,Administration & Facilities,Senior Administration Officer,Senior Administration Officer,S070,Records Management,Administration,Preferred,No,3,76,15,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,2026-08-01
