Historical_Employee_ID,Historical_Employee_Name,Department_ID,Department_Name,Last_Known_Job_Level,Historical_Status,Record_Effective_Date,Record_Purpose
HISTORICAL-EMPLOYEE-0714,Historical Training Employee 0714,DEPARTMENT-009,Training & Development,Mid,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0715,Historical Training Employee 0715,DEPARTMENT-009,Training & Development,Junior,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0716,Historical Administration Employee 0716,DEPARTMENT-010,Administration & Facilities,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0717,Historical Administration Employee 0717,DEPARTMENT-010,Administration & Facilities,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0718,Historical Administration Employee 0718,DEPARTMENT-010,Administration & Facilities,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0719,Historical Administration Employee 0719,DEPARTMENT-010,Administration & Facilities,Senior,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0720,Historical Procurement Employee 0720,DEPARTMENT-012,Procurement & Supply Chain,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0721,Historical Procurement Employee 0721,DEPARTMENT-012,Procurement & Supply Chain,Senior,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0722,Historical Logistics Employee 0722,DEPARTMENT-013,Logistics & Warehouse,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0723,Historical Logistics Employee 0723,DEPARTMENT-013,Logistics & Warehouse,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0724,Historical Logistics Employee 0724,DEPARTMENT-013,Logistics & Warehouse,Senior,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0725,Historical Production Employee 0725,DEPARTMENT-014,Production & Manufacturing,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0726,Historical Production Employee 0726,DEPARTMENT-014,Production & Manufacturing,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0727,Historical Production Employee 0727,DEPARTMENT-014,Production & Manufacturing,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0728,Historical Production Employee 0728,DEPARTMENT-014,Production & Manufacturing,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0729,Historical Production Employee 0729,DEPARTMENT-014,Production & Manufacturing,Mid,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0730,Historical Production Employee 0730,DEPARTMENT-014,Production & Manufacturing,Junior,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0731,Historical Quality Employee 0731,DEPARTMENT-015,Quality Assurance,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0732,Historical Quality Employee 0732,DEPARTMENT-015,Quality Assurance,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0733,Historical Quality Employee 0733,DEPARTMENT-015,Quality Assurance,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0734,Historical Quality Employee 0734,DEPARTMENT-015,Quality Assurance,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0735,Historical Quality Employee 0735,DEPARTMENT-015,Quality Assurance,Junior,Historical Joiner,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0736,Historical Quality Employee 0736,DEPARTMENT-015,Quality Assurance,Mid,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0737,Historical Quality Employee 0737,DEPARTMENT-015,Quality Assurance,Junior,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0738,Historical Quality Employee 0738,DEPARTMENT-015,Quality Assurance,Junior,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0739,Historical Research Employee 0739,DEPARTMENT-016,Research & Development,Mid,Former Employee,2025-11-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0740,Historical HR Employee 0740,DEPARTMENT-001,HR,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0741,Historical HR Employee 0741,DEPARTMENT-001,HR,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0742,Historical HR Employee 0742,DEPARTMENT-001,HR,Senior,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0743,Historical HR Employee 0743,DEPARTMENT-001,HR,Senior,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0744,Historical Finance Employee 0744,DEPARTMENT-002,Finance,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0745,Historical Finance Employee 0745,DEPARTMENT-002,Finance,Mid,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0746,Historical Sales Employee 0746,DEPARTMENT-003,Sales,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0747,Historical Sales Employee 0747,DEPARTMENT-003,Sales,Mid,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0748,Historical Customer Employee 0748,DEPARTMENT-004,Customer Support,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0749,Historical Customer Employee 0749,DEPARTMENT-004,Customer Support,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0750,Historical Engineering Employee 0750,DEPARTMENT-005,Engineering,Senior,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0751,Historical Engineering Employee 0751,DEPARTMENT-005,Engineering,Junior,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0752,Historical Operations Employee 0752,DEPARTMENT-006,Operations,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0753,Historical Operations Employee 0753,DEPARTMENT-006,Operations,Senior,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0754,Historical Operations Employee 0754,DEPARTMENT-006,Operations,Mid,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0755,Historical Operations Employee 0755,DEPARTMENT-006,Operations,Senior,Former Employee,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0756,Historical Medical Employee 0756,DEPARTMENT-008,Medical Care,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0757,Historical Medical Employee 0757,DEPARTMENT-008,Medical Care,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0758,Historical Medical Employee 0758,DEPARTMENT-008,Medical Care,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0759,Historical Medical Employee 0759,DEPARTMENT-008,Medical Care,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-0760,Historical Medical Employee 0760,DEPARTMENT-008,Medical Care,Junior,Historical Joiner,2025-12-01,Supports complete 24-month movement history without adding former staff to the active attrition population
