Activity_Date,Department_ID,Department_Name,Actual_Employee_Count,Employees_Available_for_Work,Employees_on_Approved_Leave,Employees_Absent,Total_Overtime_Hours,Open_Position_Count,Critical_Open_Position_Count,Workforce_Availability_Percentage,Data_Refresh_Timestamp,Data_Quality_Status
2026-07-24,DEPARTMENT-008,Medical Care,45,42,0,3,8,10,10,93.33,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-009,Training & Development,45,44,1,0,8,2,0,97.78,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-010,Administration & Facilities,45,44,0,1,7,0,0,97.78,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-011,Legal & Compliance,45,43,0,2,12,0,0,95.56,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-012,Procurement & Supply Chain,45,42,3,0,2,3,1,93.33,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-013,Logistics & Warehouse,45,43,0,2,14,8,2,95.56,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-014,Production & Manufacturing,45,45,0,0,18,11,11,100.0,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-015,Quality Assurance,45,44,1,0,7,5,1,97.78,2026-07-24T18:00:00+05:00,Validated
2026-07-24,DEPARTMENT-016,Research & Development,45,44,0,1,4,7,2,97.78,2026-07-24T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-001,HR,45,42,0,3,10,0,0,93.33,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-002,Finance,45,40,2,3,6,3,1,88.89,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-003,Sales,45,39,0,6,4,7,2,86.67,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-004,Customer Support,45,39,1,5,5,5,1,86.67,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-005,Engineering,45,37,0,8,6,9,3,82.22,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-006,Operations,45,38,3,4,11,6,2,84.44,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-007,IT,45,40,0,5,8,4,1,88.89,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-008,Medical Care,45,39,2,4,13,10,10,86.67,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-009,Training & Development,45,39,1,5,13,2,0,86.67,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-010,Administration & Facilities,45,37,2,6,5,0,0,82.22,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-011,Legal & Compliance,45,41,1,3,4,0,0,91.11,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-012,Procurement & Supply Chain,45,38,1,6,1,3,1,84.44,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-013,Logistics & Warehouse,45,38,1,6,15,8,2,84.44,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-014,Production & Manufacturing,45,37,3,5,12,11,11,82.22,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-015,Quality Assurance,45,38,2,5,2,5,1,84.44,2026-07-25T18:00:00+05:00,Validated
2026-07-25,DEPARTMENT-016,Research & Development,45,38,2,5,5,7,2,84.44,2026-07-25T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-001,HR,45,36,2,7,0,0,0,80.0,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-002,Finance,45,39,1,5,12,3,1,86.67,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-003,Sales,45,39,1,5,5,7,2,86.67,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-004,Customer Support,45,36,1,8,13,5,1,80.0,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-005,Engineering,45,40,1,4,13,9,3,88.89,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-006,Operations,45,39,2,4,1,6,2,86.67,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-007,IT,45,38,2,5,4,4,1,84.44,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-008,Medical Care,45,38,1,6,21,10,10,84.44,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-009,Training & Development,45,39,2,4,2,2,0,86.67,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-010,Administration & Facilities,45,36,4,5,2,0,0,80.0,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-011,Legal & Compliance,45,37,3,5,5,0,0,82.22,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-012,Procurement & Supply Chain,45,43,0,2,2,3,1,95.56,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-013,Logistics & Warehouse,45,36,2,7,12,8,2,80.0,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-014,Production & Manufacturing,45,37,2,6,16,11,11,82.22,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-015,Quality Assurance,45,41,1,3,6,5,1,91.11,2026-07-26T18:00:00+05:00,Validated
2026-07-26,DEPARTMENT-016,Research & Development,45,38,2,5,1,7,2,84.44,2026-07-26T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-001,HR,45,42,3,0,9,0,0,93.33,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-002,Finance,45,43,0,2,9,3,1,95.56,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-003,Sales,45,42,0,3,11,7,2,93.33,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-004,Customer Support,45,41,1,3,8,5,1,91.11,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-005,Engineering,45,44,1,0,8,9,3,97.78,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-006,Operations,45,44,1,0,5,6,2,97.78,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-007,IT,45,43,0,2,6,4,1,95.56,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-008,Medical Care,45,40,2,3,12,10,10,88.89,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-009,Training & Development,45,45,0,0,4,2,0,100.0,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-010,Administration & Facilities,45,45,0,0,0,0,0,100.0,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-011,Legal & Compliance,45,42,2,1,3,0,0,93.33,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-012,Procurement & Supply Chain,45,41,4,0,16,3,1,91.11,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-013,Logistics & Warehouse,45,43,2,0,4,8,2,95.56,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-014,Production & Manufacturing,45,40,0,5,14,11,11,88.89,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-015,Quality Assurance,45,40,2,3,11,5,1,88.89,2026-07-27T18:00:00+05:00,Validated
2026-07-27,DEPARTMENT-016,Research & Development,45,43,2,0,9,7,2,95.56,2026-07-27T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-001,HR,45,44,0,1,8,0,0,97.78,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-002,Finance,45,40,3,2,0,3,1,88.89,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-003,Sales,45,41,3,1,12,7,2,91.11,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-004,Customer Support,45,39,1,5,5,5,1,86.67,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-005,Engineering,45,40,2,3,0,9,3,88.89,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-006,Operations,45,42,0,3,0,6,2,93.33,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-007,IT,45,42,0,3,14,4,1,93.33,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-008,Medical Care,45,40,3,2,13,10,10,88.89,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-009,Training & Development,45,45,0,0,7,2,0,100.0,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-010,Administration & Facilities,45,39,3,3,0,0,0,86.67,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-011,Legal & Compliance,45,41,3,1,5,0,0,91.11,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-012,Procurement & Supply Chain,45,41,1,3,7,3,1,91.11,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-013,Logistics & Warehouse,45,42,3,0,17,8,2,93.33,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-014,Production & Manufacturing,45,40,2,3,10,11,11,88.89,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-015,Quality Assurance,45,44,1,0,6,5,1,97.78,2026-07-28T18:00:00+05:00,Validated
2026-07-28,DEPARTMENT-016,Research & Development,45,42,2,1,11,7,2,93.33,2026-07-28T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-001,HR,45,41,2,2,0,0,0,91.11,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-002,Finance,45,41,1,3,10,3,1,91.11,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-003,Sales,45,45,0,0,5,7,2,100.0,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-004,Customer Support,45,42,0,3,7,5,1,93.33,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-005,Engineering,45,42,1,2,6,9,3,93.33,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-006,Operations,45,44,1,0,5,6,2,97.78,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-007,IT,45,43,1,1,5,4,1,95.56,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-008,Medical Care,45,42,0,3,14,10,10,93.33,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-009,Training & Development,45,39,3,3,12,2,0,86.67,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-010,Administration & Facilities,45,41,1,3,10,0,0,91.11,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-011,Legal & Compliance,45,44,1,0,10,0,0,97.78,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-012,Procurement & Supply Chain,45,45,0,0,2,3,1,100.0,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-013,Logistics & Warehouse,45,41,0,4,19,8,2,91.11,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-014,Production & Manufacturing,45,42,3,0,9,11,11,93.33,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-015,Quality Assurance,45,44,1,0,7,5,1,97.78,2026-07-29T18:00:00+05:00,Validated
2026-07-29,DEPARTMENT-016,Research & Development,45,42,2,1,7,7,2,93.33,2026-07-29T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-001,HR,45,42,1,2,2,0,0,93.33,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-002,Finance,45,45,0,0,5,3,1,100.0,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-003,Sales,45,42,3,0,6,7,2,93.33,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-004,Customer Support,45,43,1,1,6,5,1,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-005,Engineering,45,43,2,0,6,9,3,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-006,Operations,45,43,2,0,8,6,2,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-007,IT,45,43,2,0,4,4,1,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-008,Medical Care,45,42,2,1,16,10,10,93.33,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-009,Training & Development,45,43,1,1,4,2,0,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-010,Administration & Facilities,45,41,2,2,8,0,0,91.11,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-011,Legal & Compliance,45,43,1,1,0,0,0,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-012,Procurement & Supply Chain,45,42,2,1,2,3,1,93.33,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-013,Logistics & Warehouse,45,43,1,1,14,8,2,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-014,Production & Manufacturing,45,39,3,3,21,11,11,86.67,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-015,Quality Assurance,45,43,2,0,8,5,1,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-30,DEPARTMENT-016,Research & Development,45,43,1,1,6,7,2,95.56,2026-07-30T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-001,HR,45,44,0,1,7,0,0,97.78,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-002,Finance,45,41,2,2,3,3,1,91.11,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-003,Sales,45,43,2,0,5,7,2,95.56,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-004,Customer Support,45,39,4,2,11,5,1,86.67,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-005,Engineering,45,42,2,1,3,9,3,93.33,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-006,Operations,45,43,1,1,7,6,2,95.56,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-007,IT,45,42,1,2,6,4,1,93.33,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-008,Medical Care,45,43,2,0,12,10,10,95.56,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-009,Training & Development,45,45,0,0,9,2,0,100.0,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-010,Administration & Facilities,45,41,3,1,6,0,0,91.11,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-011,Legal & Compliance,45,41,2,2,7,0,0,91.11,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-012,Procurement & Supply Chain,45,43,2,0,10,3,1,95.56,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-013,Logistics & Warehouse,45,44,1,0,10,8,2,97.78,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-014,Production & Manufacturing,45,40,3,2,22,11,11,88.89,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-015,Quality Assurance,45,43,1,1,4,5,1,95.56,2026-07-31T18:00:00+05:00,Validated
2026-07-31,DEPARTMENT-016,Research & Development,45,43,1,1,8,7,2,95.56,2026-07-31T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-001,HR,45,38,3,4,8,0,0,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-002,Finance,45,38,2,5,15,3,1,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-003,Sales,45,41,1,3,2,7,2,91.11,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-004,Customer Support,45,38,1,6,5,5,1,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-005,Engineering,45,43,0,2,12,9,3,95.56,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-006,Operations,45,37,0,8,6,6,2,82.22,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-007,IT,45,38,2,5,9,4,1,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-008,Medical Care,45,38,0,7,16,10,10,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-009,Training & Development,45,39,1,5,9,2,0,86.67,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-010,Administration & Facilities,45,40,3,2,5,0,0,88.89,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-011,Legal & Compliance,45,38,0,7,10,0,0,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,45,40,1,4,5,3,1,88.89,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-013,Logistics & Warehouse,45,41,0,4,13,8,2,91.11,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-014,Production & Manufacturing,45,38,3,4,19,11,11,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-015,Quality Assurance,45,38,2,5,10,5,1,84.44,2026-08-01T18:00:00+05:00,Validated
2026-08-01,DEPARTMENT-016,Research & Development,45,39,1,5,2,7,2,86.67,2026-08-01T18:00:00+05:00,Validated
